,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
341,Hell_Era_2021,"The Resistance #News
Real Patriot! Save Our World! 🌹111234  
https://t.co/mEJz4fH7z9 - Seek Truth!
Woke up Nov. 3rd, after midnight..
I share movies at 🛏, I fight bots",,1695,341,5484,7,"@TerriersVu Sauce 

WuhanVirus/Origins 

https://gop-foreignaffairs .house.gov/wp-content/uploads/2020/09/Final-Minority-Report-on-the-Origins-of-the-COVID-19-Global-Pandemic-Including-the-Roles-of-the-CCP-and-WHO-9.20.20-Coverpage.pdf https://t.co/wqcrrhmlBx",[]
342,TerriersVu,"No Lists! Aut Pax Aut Bellum! ⚔ 
If your acc is locked when you follow don't expect a follow back. 
Res Ipsa Loquitur  #CavPac🐎",Flyover Country ,3367,3339,127994,4,"@ButwhatdoIknow3 Link broken. But functional. Just remove the break.

WuhanVirus/Origins 

https://gop-foreignaffairs .house.gov/wp-content/uploads/2020/09/Final-Minority-Report-on-the-Origins-of-the-COVID-19-Global-Pandemic-Including-the-Roles-of-the-CCP-and-WHO-9.20.20-Coverpage.pdf https://t.co/PTUKqs8ceg",[]
343,PepeNoLikeJack1,WeThePeople,,518,1237,26896,2,"Sauce 

WuhanVirus/Origins 

https://gop-foreignaffairs .house.gov/wp-content/uploads/2020/09/Final-Minority-Report-on-the-Origins-of-the-COVID-19-Global-Pandemic-Including-the-Roles-of-the-CCP-and-WHO-9.20.20-Coverpage.pdf https://t.co/LDWPqRPpY3 https://t.co/SyAl4QzIYN",[]
344,TerriersVu,"No Lists! Aut Pax Aut Bellum! ⚔ 
If your acc is locked when you follow don't expect a follow back. 
Res Ipsa Loquitur  #CavPac🐎",Flyover Country ,3367,3339,127994,2,"Sauce 

WuhanVirus/Origins 

https://gop-foreignaffairs .house.gov/wp-content/uploads/2020/09/Final-Minority-Report-on-the-Origins-of-the-COVID-19-Global-Pandemic-Including-the-Roles-of-the-CCP-and-WHO-9.20.20-Coverpage.pdf https://t.co/LDWPqRPpY3 https://t.co/SyAl4QzIYN",[]
345,PepeNoLikeJack1,WeThePeople,,518,1237,26896,7,"@TerriersVu Sauce 

WuhanVirus/Origins 

https://gop-foreignaffairs .house.gov/wp-content/uploads/2020/09/Final-Minority-Report-on-the-Origins-of-the-COVID-19-Global-Pandemic-Including-the-Roles-of-the-CCP-and-WHO-9.20.20-Coverpage.pdf https://t.co/wqcrrhmlBx",[]
346,PepeNoLikeJack1,WeThePeople,,518,1237,26896,7,"@TerriersVu Sauce 

WuhanVirus/Origins 

https://gop-foreignaffairs .house.gov/wp-content/uploads/2020/09/Final-Minority-Report-on-the-Origins-of-the-COVID-19-Global-Pandemic-Including-the-Roles-of-the-CCP-and-WHO-9.20.20-Coverpage.pdf https://t.co/wqcrrhmlBx",[]
347,SatyenMehta1,"Always learning. Support Modi & BJP. Foul and indecent language will not be tolerated. Favourite cricketers Cheteshwar Pujara, Virat Kohli","Bombay, India",549,227,29322,0,@MichaelVaughan I am telling you the last Test Match was cancelled Only &amp; Only due to the #ChineseVirus #WuhanVirus #Covid_19 and for no other reason. You have a right to whine so whine away,"['ChineseVirus', 'WuhanVirus', 'Covid_19']"
348,StarGaz68231855,Astrophysics is all that we need ⭐🌌🪐🌏,Third rock from the Sun,78,0,809,0,@globaltimesnews Chinese families also lost their beloved sons who were killed in the clashes with Indian army in Doklam and were politically exploited by not acknowledging their deaths for many months. Should the focus be better used against spreading #WuhanVirus? https://t.co/qkGHk0MCri,['WuhanVirus']
349,amadorn,We buy and sell vintage and contemporary costume jewelry. Use coupon: TWCUST11 at checkout for 10% discount.,,2838,2626,371760,0,"Biden's Vaccine Mandate: Unconstitutional, Unscientific, Underhanded - American Thinker

#MedicalMandates #Coronavirus #WuhanVirus

https://t.co/N9JJ4jnWSx  https://t.co/389FWOYwyL","['MedicalMandates', 'Coronavirus', 'WuhanVirus']"
350,CriticaSinMiedo,"#NativeTexan #Christian ✝️
#USAF #USSF #MajGen (ret) #Vet.3FW
#Polyglot⁷ PsychoAcoustic PhD Cryptologic Linguist
BPReengineering Scottish Rite 33⁰ S∴G∴I∴G∴ @NRA","Palm Beach, FL 33480",21,113263,102163,1,"@RWMaloneMD Dr. Malone ...

The famous #WuhanVirus, SARS-CoV-2 Variant and Future Variants ... WILL END 👉 when the #CCP🇨🇳 DEEMS APPROPRIATE ...

This is an unprecedented and well coordinated ECONOMIC WARFARE.

To look at it ONLY from the scientific point of view, IT'S A SERIOUS MISTAKE ... https://t.co/0CZXYU84zH","['WuhanVirus', 'CCP']"
351,CanDoThisAllD4y,"Vaccine does not stop spreading #WuhanVirus, MASK DOES, you idiot!
#ChinaLiesPeopleDies
#MakeChinaAccountable
#save12hkyouths
#香港獨立唯一出路",Hong Kong,195,162,9683,0,"Vaccine only make you feel less sick/have no syndrome when you got #WuhanVirus(#COVID19). It doesn't make you immune nor untransmittable.
Only mask up properly with correct hygienic practice are effective in stopping the spread of #WuhanVirus","['WuhanVirus', 'COVID19', 'WuhanVirus']"
352,subyroy,Cambridge PhD under FHahn; LSE First. *Philosophy of Economics* 1989. USA 1980-96. Led UH perestroika-for-India project 1986-92. Advised Rajiv Gandhi 1990/1,,6,2501,237372,0,"@WhoopsieDaisy20 @RealCandaceO Incorrect. The #wuhanvirus followed 🇨🇳 commercial routes to 🇮🇹 etc, and vast areas, eg rural 🇮🇳, were unaffected...",['wuhanvirus']
353,monfort_xavi,"Natura, Ocells, Fauna del meu petit país, lo Montsec, totes les fotos són meves, i per ús personal, vostres. per altres usos, sisplau, demanar permís. 🙏🙏",,1266,2463,109272,2,"We should also honour the millions killed by #Mao_The_CCP_Butcher inside occupied #Tibet, #EastTurkestan and #SouthernMongolia, including #OrdinaryChineses. 

Never forget the death toll of #China released #WuhanVirus. https://t.co/CpujUTdoOX","['Mao_The_CCP_Butcher', 'Tibet', 'EastTurkestan']"
354,NonProvocative,A large group of humans is called a Fuck That.,,116,9,1265,0,"@Respond2Racism #ChinaSponsored #WuhanVirus #CCPChina are guilty of unleashing the Virus. Call a strain by any name, the virus is the same. China Virus. Why don't you speak for the WHO led investigation that China dismissed? Respond2Racism is racial profiling bigot. Shame on you!","['ChinaSponsored', 'WuhanVirus', 'CCPChina']"
355,RaginYak,"No fancy accreditation to slap on my bio: Rebellious; Humanist; Centrist — ideologues are cringe.

#Tibetano by race - not #Chino, much less ""ethnic-minority"".","Hell, Tibet (Chinese Occupied)",214,119,6824,2,"We should also honour the millions killed by #Mao_The_CCP_Butcher inside occupied #Tibet, #EastTurkestan and #SouthernMongolia, including #OrdinaryChineses. 

Never forget the death toll of #China released #WuhanVirus. https://t.co/CpujUTdoOX","['Mao_The_CCP_Butcher', 'Tibet', 'EastTurkestan', 'SouthernMongolia', 'OrdinaryChineses', 'China', 'WuhanVirus']"
356,DipakCoomar,"Life is like inside a machine, in which you go into as a pig and come out of as a sausage, Quite Harsh..!",H२0,32,4,1598,0,"@WIONews @UN Not in wrong direction, but in two different wrong directions #Taliban+#UncleSham : #WuhanVirus+#WinnieThePooh..

@UNICEF @Refugees @UNHumanRights @UN_News_Centre @UNHumanRights 
@WHO","['Taliban', 'UncleSham', 'WuhanVirus', 'WinnieThePooh']"
357,JaydeepPersonal,Patriot & Nationalist. Its black or white. Aspirationally Minimalist. Views are personal. Love Animals.,India,160,107,1340,0,"@globaltimesnews 20 years later Chinese CPC, PLA and Xi-tler have attacked the world with #wuhanvirus. Terror remains, Terrorists have changed.",['wuhanvirus']
358,VikasAgarwalll,"Live & let live. मेरे अंगने में तुम्हारा क्या काम है।

Crazy 4 Amitabh Bachchan. Modi rocks & Sachin is the greatest.

Laughter's the best medicine. Carpe Diem.",भारत,290,8103,77290,0,#September11 was comparatively more flamboyant in nature and that's probably the reason two decades later it still finds more coverage than the ongoing #Wuhanvirus global killing by China.,"['September11', 'Wuhanvirus']"
359,tannaparag,Finance professional. Like learning new things and keep an eye on world affairs.,World,302,318,2843,0,@visit_wuhan Visit wuhan and experience #WuhanVirus #RougeChina #ChinaGlobalThreat #CrimesAgainstHumanity,"['WuhanVirus', 'RougeChina', 'ChinaGlobalThreat', 'CrimesAgainstHumanity']"
360,g4_trump,"Proud American who loves God, family, Country and my President!",,282,7,869,0,is vaccine resistant but not as severe as the original Covid virus. Masks don't work either per the science &amp; @CDCgov &amp; @NIH Especially on small children. The detrimental effects of extended mask wearing is still to be determined! #FIREFAUCI #DTS #WUHANVIRUS #NOMANDATES #USA,"['FIREFAUCI', 'DTS', 'WUHANVIRUS', 'NOMANDATES', 'USA']"
361,MarcusTvlCicero,"Contra res omnes criminis sta. Dominatvs legis semper. Pax et caritas. Notae=opinio solvm. Nonviolent. Your vaccine, your choice! Lists=block. Vers. V,XX- 🔞","Forvm Romanvm, Roma, RP Romana",847,1010,13340,0,"Totals on the #Wuhanvirus through a d IV Id Sep MMDCCLXXIV, 10 Sep 21 (as of 0001 11 September):

-224,653,766 total cases, about the population of #Brazil and #Jordan combined-
-18,831,254 active cases, about the population of #Guatemala, #Malta, and #Dominica combined-","['Wuhanvirus', 'Brazil', 'Jordan', 'Guatemala', 'Malta', 'Dominica']"
362,NonProvocative,A large group of humans is called a Fuck That.,,116,9,1265,0,@AFP NO Courage to report against #China the #FatherOfCovid the will now dance around fooling the fearful french that the mistake was their own. #ShameOnFakeNews #WuhanVirus,"['China', 'FatherOfCovid', 'ShameOnFakeNews', 'WuhanVirus']"
363,Zen03632291,What I think of you matters more than what you think of me !!!,,5000,1250,61449,1,"Why are we still propping up this tyrannical gov't . Our forefathers would not be putting up with this shit!

#FreeAmerican #NotMyPresident #CreepyJoe #SleepyJoe #medicalTyranny #Covid_19 #wuhanvirus #DictatorBiden #DictatorJoe #VaccineMandate #1776 #VaccineMandates https://t.co/yhUqd8EJwc",['FreeAmerican']
364,CellosSuits,"A Smile and Hat Tip to everything from the absurdly dynamic to the dynamically absurd.
Fictional comedy combined with current events.
Satire",International Date Line,306,1015,76114,0,"Official Washington
@esaagar Breaking Points via @RealClearNews (Video)

""Lab Leak Docs Prove Fauci Lied To Congress On Gain Of Function Research""
(#COVID19 @NIH #WuhanVirus #FauciVirus)  https://t.co/2BtlLKOeAk","['COVID19', 'WuhanVirus', 'FauciVirus']"
365,snjumoka,"Founder @Sounds_Nerdy  | #Tech Enthusiast, Lover of #VideoGames, TV's,  #SmartPhones, #Gadgets, Movies  https://t.co/RzTNxnALlg","Cleveland, OH",59,91,4576,1,"Why are we still propping up this tyrannical gov't . Our forefathers would not be putting up with this shit!

#FreeAmerican #NotMyPresident #CreepyJoe #SleepyJoe #medicalTyranny #Covid_19 #wuhanvirus #DictatorBiden #DictatorJoe #VaccineMandate #1776 #VaccineMandates https://t.co/yhUqd8EJwc","['FreeAmerican', 'NotMyPresident', 'CreepyJoe', 'SleepyJoe', 'medicalTyranny', 'Covid_19', 'wuhanvirus', 'DictatorBiden', 'DictatorJoe', 'VaccineMandate', 'VaccineMandates']"
366,StarGaz68231855,Astrophysics is all that we need ⭐🌌🪐🌏,Third rock from the Sun,78,0,809,0,@globaltimesnews #WuhanVirus working from home,['WuhanVirus']
367,TaylorIndiana,Veritas lux mea. Follower of conflict in MENA and Afghanistan. OSINT believer and against those who seek injustice in this world.,"Paris, France",229,115,8753,0,#china should NOT host @Olympics till it takes responsibility for poisoning #world #COVID19 #chinavirus #wuhanvirus #corona #COVID19AB #USA #Europe #Asia #Africa #Canada #India #Taiwan #Brazil @MFA_China #Beijing2022 #Beijing #BoycottBeijingOlympics #BoycottBeijing2022 https://t.co/sw7eQbw3le,"['china', 'world', 'COVID19', 'chinavirus', 'wuhanvirus', 'corona', 'COVID19AB', 'USA', 'Europe', 'Asia', 'Africa', 'Canada', 'India', 'Taiwan', 'Brazil', 'Beijing2022', 'Beijing', 'BoycottBeijingOlympics', 'BoycottBeijing2022']"
368,subyroy,Cambridge PhD under FHahn; LSE First. *Philosophy of Economics* 1989. USA 1980-96. Led UH perestroika-for-India project 1986-92. Advised Rajiv Gandhi 1990/1,,6,2501,237372,3,"I don't think world elites in power are ""psychos"" but definitely they've been utterly 
cowardly 
stupid 
self-serving. 
In 🇮🇳 our Ruling Classes brought the #wuhanvirus in by ✈️ then unleashed a vicious wanton tyranny filled w #classhatred #classfear against the #aamadmi masses.. https://t.co/xKhs2tCq96 https://t.co/omvq7RZHzn",[]
369,jaydesh9,"Technologist, Philanthropist, Amateur Astronomer, Walking in d Cloud. भय बिन होय न प्रीत! Disclaimer: All expressed views are personal opinions. RT≠Endorsement","Silicon Valley, California",569,211,3361,0,So you can call it a #HavanaSyndrome  but can’t say #WuhanVirus ? #Hypocrisy,"['HavanaSyndrome', 'WuhanVirus', 'Hypocrisy']"
370,TaylorIndiana,Veritas lux mea. Follower of conflict in MENA and Afghanistan. OSINT believer and against those who seek injustice in this world.,"Paris, France",229,115,8753,0,#china is not a friend of #Australia. #chinese #Beijing #Beijing2022 #ChinaMassacre #ChinaExposed #chinavirus #Chinazi #WuhanLabLeak #wuhan #wuhanvirus https://t.co/u9Ihz8d7vy,"['china', 'Australia', 'chinese', 'Beijing', 'Beijing2022', 'ChinaMassacre', 'ChinaExposed', 'chinavirus', 'Chinazi', 'WuhanLabLeak', 'wuhan', 'wuhanvirus']"
371,mvpmadsen,Filmmaker - Home of Opinion & Commentary. Views Are My Own.,"Sydney, New South Wales",572,190,6456,0,"Aussie Mainstream Media isn't happy their 11am Dopamine Hit is coming to an end on Monday.
#COVID19NSW #ChinaVirus #WuhanVirus #IndianVariant","['COVID19NSW', 'ChinaVirus', 'WuhanVirus', 'IndianVariant']"
372,gdsingh99,"Writer, business  journalist, editor, interest in research on socially relevant issues, economy, health. Views personal, RTs not necessarily endorsement.","New Delhi, India",393,348,18865,0,@dasslappy77 @tgray178 @RaheemKassam Vaccine is always experimental because #WuhanVirus itself is unpredictable.,['WuhanVirus']
373,biyer,We are all players in this game called Life. Choose your side wisely.,"Melbourne, Victoria",50,29,4450,0,"@FireEye @Mandiant @Google @WSJ @dnvolz What #CCP has done in #Tibet #Xinjiang #UyghurGenocide ,decronian violation of human rights in #HongKong ,unprovoked attacks against #Taiwan etc. Hiding behind race card is laughable given the scale and magnitude of what #China has done to others. #WuhanVirus #BoycottChina","['CCP', 'Tibet', 'Xinjiang', 'UyghurGenocide', 'HongKong', 'Taiwan', 'China', 'WuhanVirus', 'BoycottChina']"
374,BotJammu,"Hello, I am Jammu Bot 🤖 
Re-Tweets are not endorsements.
Use #Jammu for a Retweet!
To add more Hashtags message my Master - @indexerrorr

Jai Hind!",,2,520,135029,1,"#Covid_19 
#wuhanvirus
#COVID19 
#thoughtd
#jammu
#india
#world
...
What's going on...!!!??
Is this #virus affect civilized #society !!! https://t.co/QAqPsLP93t","['Covid_19', 'wuhanvirus', 'COVID19', 'thoughtd', 'jammu', 'india', 'world', 'virus']"
375,MINDKRRAFT,"Love is the only cure in this world💛☮️


#entrepreneur🍁#spiritual #naturelover★#freespirit
#anonymous

#counselling
 #beautyproducts #aashaherbals   🇮🇳",member of this planet.🙏,4995,1155,36905,1,"#Covid_19 
#wuhanvirus
#COVID19 
#thoughtd
#jammu
#india
#world
...
What's going on...!!!??
Is this #virus affect civilized #society !!! https://t.co/QAqPsLP93t","['Covid_19', 'wuhanvirus', 'COVID19', 'thoughtd', 'jammu', 'india', 'world', 'virus', 'society']"
376,nairsatishpnair,,,81,42,7819,22,Wuhanvirus has destroyed and divided USA. Wonder who is laughing at all the democratic countries ? Does ANYONE know how the country of origin is dealing with this “human virus leak”? @PrinceArihan,[]
377,amadorn,We buy and sell vintage and contemporary costume jewelry. Use coupon: TWCUST11 at checkout for 10% discount.,,2838,2626,371761,0,"Gov. Ron DeSantis Responds to Biden's Vaccine Mandate with a Brutal Reality Check: There is No 'One-Person Rule in this Country'

Correct!

#MedicalMandates #Coronavirus #WuhanVirus 

https://t.co/N9JJ4jnWSx  https://t.co/KR2cezj4iX","['MedicalMandates', 'Coronavirus', 'WuhanVirus']"
378,MalvasiaVino,I do not follow.  I just like.,,0,20,917,0,"#Biden's #vaccination push is pure medical discrimination, a new form of #apartheid. Vaccinated persons are as contagious as unvaccinated. Shame on those who accept and implement it without thinking
The same happened several times in history with dramatic consequences
#wuhanvirus","['Biden', 'vaccination', 'apartheid', 'wuhanvirus']"
379,amadorn,We buy and sell vintage and contemporary costume jewelry. Use coupon: TWCUST11 at checkout for 10% discount.,,2838,2626,371761,0,"Florida court blocks mask requirements in schools, siding with Gov. DeSantis - Miami Herald

#MaskMandates #Coronavirus #WuhanVirus  https://t.co/NMfoVLdC2k","['MaskMandates', 'Coronavirus', 'WuhanVirus']"
