,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
90,whislerat,Fully vaccinated Left Coast free spirit. US Navy wx veteran. Kindness is free so share it widely!,"Tacoma, WA",277,151,22819,59,"Starting Sept. 22. in Contra Costa County: Anyone age 12+ who enters a restaurant, bar, entertainment venue, gym or fitness center will need to show proof of COVID vaccination OR present a negative test result.

TY @CoCoHealth! Hope @Dare2BWell will follow!https://t.co/28XvuMUAEB",[]
91,lesmfunk,"Husband, father, technologist, cattle farmer, musician/songwriter, amateur sports advocate. technical writer, educator. Indigenous pentecostal mennonite?","Rural Central Manitoba, Canada",64,164,2483,0,"Official lists of reasons for Covid vaccination (to claim remuneration) in MB

I don't see a category that matches anyone in our household. https://t.co/GI4XnUu8ke",[]
92,nickytheWeasel,"Just trying to survive the Tyranny.No free man shall ever be debarred the use of arms.-Thomas Jefferson. I'd rather be judged by 12 then carried by 6,",NY,5000,1912,32116,24,"Why haven’t they ever stated an end game for the virus? 

Is it 0 deaths? 0 cases? 100% vaccination? What in THEIR mind would justify ending this madness and going back to normal.",[]
93,amcaron2,crusader that calls out BS where ever it’s found. Don’t wait Vaccinate! 🇨🇦 Canada 🍁 Me,,120,8,660,266,"""Restriction exemption"" program. ""Proof of vaccination"" program. Whatever you call it, it's a vaccine passport for #AB. FINALLY!

@PremierScottMoe, your turn. #SK is the LAST place in Canada with no mask mandate or passport. Better late than never.

RT if you agree.

#COVID19SK",['AB']
94,Mattymerk_,"I'm Prosperous...American by birth, Floridian by luck, Irish by blood & The Grace of God! 
/Savage/2A❤/AntiCommie/Investor/Car lover/Fitness motivated",Florida ,50,10,481,33,"PSA: Florida has fewer new Covid cases than Israel, despite having more than double its population and a lower vaccination rate https://t.co/U5HTD6Lgl4",[]
95,ManoloDolomite,Artoolery mGmT,,328,52,679,169,"BREAKING: Proof of vaccination program announced in Alberta, state of emergency declared https://t.co/gVTeFErbnW https://t.co/uJNxp4ClVT",[]
96,iykeduet,I Arise and Shine for My Light has Come and the Glory of the Lord has Risen Upon Me... Isaiah 60:1,Portharcourt & Owerri.,292,112,10966,1,"@General_Oluchi Hmmm
I thank God for his own vaccination which comes without side effects.",[]
97,diaryofagoner,,,3,2,105,0,@DrEricDing @GovRonDeSantis How can this be with a state with 70+% vaccination rate?,[]
98,vishwamanava111,Engineer and  keen observer of Politics(Admire  Captain Ajit https://t.co/uTX3dnh28f)Proud Hindu,,63,13,194,7764,"Milords have asked the Government to ensure 100% vaccination by the end of the year… The Government, in turn, should ask them to clear this 4 Cr pendency by 31 December…
Please RT if you agree! https://t.co/QKaz1tHecX",[]
99,alhuriya111,,Australia,76,3,298,11,"Due to demand, VAHS now run a Thursday Walk-In COVID vaccination clinic at our Fitzroy Clinic from 4:30pm to 6pm, no appointment required. 

This is for all Aboriginal and Torres Strait Islander people age 12 and above. https://t.co/iyqDteGLAe",[]
100,NJO01647310,Atlanta-adjacent.  He/His.  Testing code and... writing... odes?,,527,154,7739,1084,"In 1954, polio was a terrifying reality. The vaccine began as a  clinical trial of 1.3 million kids.The vaccine was declared safe &amp; effective. In 1955, mass inoculation against polio began.
Polio is a mandated vaccination in all 50 states. Mandated vaccines is NOT a new thing!",[]
101,Jules14264421,"Happy 😃 Husband - Dad of Stan, Sindjé and Saly and proud son and brother. Enjoying NC!","Charlotte, NC",114,13,252,2945,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
102,GodessofChaos71,#Shadower71 #GoddessofChaos #MomOf6 #MimisOf5,"Gilbert, AZ",4968,2680,322622,187,"California counties with the lowest vaccination rates were most eager to oust Gov. Gavin Newsom. 

Conversely, those with higher vaccination coverage supported the governor at higher rates.

Read the story: https://t.co/B2TFE3EdPa https://t.co/ddZUEDFfwf",[]
103,dembla15,love making friends reading watching movies & lot more & live and let live A retweet may not always equal an endorsement I do not own any of the content posted,mumbai,3878,728,25343,156,"Good news for telecom &amp; auto sectors at today’s cabinet meeting. 100% FDI in telecom, 4-year moratorium on #AGR dues, #PLI for auto firms. Good for jobs. Not good for doomsayers constantly sniffing around for bad economic news. For them, tragically, even vaccination going well.",['AGR']
104,84Adalbert,,,123,53,13966,2945,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
105,porky6561,,,158,5,168,0,"@adamhillmedia My guess is our vaccination over the last week or 2 has gone backwards, locking us down they will hope speeds it up! Plain liers!!!",[]
106,siriharusha,,,1161,208,37136,7764,"Milords have asked the Government to ensure 100% vaccination by the end of the year… The Government, in turn, should ask them to clear this 4 Cr pendency by 31 December…
Please RT if you agree! https://t.co/QKaz1tHecX",[]
107,XRANDYANDERSONX,"Social equality & Egalitarianism
 #BLM  #NeverForgetJanuary6th #ShutdownFoxNews #IndictTrump",,2424,9165,21976,2945,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
108,FifiNutter,,,146,41,4480,81,"Preprint of a study from UW-Madison examining infectious SARS-CoV-2 despite vaccination doesn't look good for mandate advocates. Researchers compared 699 swab specimens collected in July 2021 from residents of 36 counties. It seems like Delta has changed the game. 
1/",[]
109,michaelherres,"Retired teacher. Artist, woodworker, gardener, musician, married.
#VoteHimOut  #BidenHarris2020 #BLM #ClimateChange
#RESISTER","Lincoln, Nebraska",3051,1989,85517,2945,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
110,trilokchronicle,"💉 #TAMILNADU #VACCINATION UPDATES. DM ME FOR THE SAME.

📝 #COVID19 MASTER GUIDE BELOW

📝 PLEASE PROCEED WITH YOUR DISCRETION 

📢 Founder - #TeamJabbers",,38,327,2086,2,"𝗞𝗮𝗻𝗰𝗵𝗲𝗲𝗽𝘂𝗿𝗮𝗺 𝗗𝗶𝘀𝘁𝗿𝗶𝗰𝘁 16.09.2021 Vaccination Drive- ""ℂ𝕆𝕍𝕀𝕊ℍ𝕀𝔼𝕃𝔻""𝗦𝗰𝗵𝗲𝗱𝘂𝗹𝗲𝗱 𝗩𝗮𝗰𝗰𝗶𝗻𝗮𝘁𝗶𝗼𝗻 𝗖𝗮𝗺𝗽𝘀 :
@enga_ooru
@EzhilarasanCvmp
@SPK_TNCC
@DMKKanchipuram
@trilokchronicle
@360Kanchipuram https://t.co/TNRAY7Ha8D",[]
111,Belle76878844,You only get one life to live; don't blow it.,,6,0,40,0,"@Bobglob237 @soullessbodiez @GRIP2013 @UltraBl71973053 @amyklobuchar Oh I'm vaxxed. I just personally love everyone who thinks the vaccination is our saving grace. 

By all means, please stay in your house indefinitely. 🤞",[]
112,kristinstrong36,"Enjoys nature, walks, fiction, photography, politics, food, and coffee.",,4583,3219,114497,69,"BREAKING: Alberta Jason Kenney declares ""state of public health emergency,"" predicting Alberta will run out of ICU beds in next 10 days. Kenney calls for three steps: Maximize healthcare capacity, reduce transmission by reducing interactions, increase vaccination.",[]
113,TheMelyssaK,"Engaged to my other half, @TrueMikeBlink.
Androgynous aspie with EDS. I love science, rock to @Offspring & @Unwritten_Law, and try to keep smiling.","Trevose,PA (grew up in Philly)",787,637,51549,0,@datwhodatdude @SvitlanaKatya @donlemon @NICKIMINAJ That doesn't mean it doesn't work. Hospitals full to the brim with UNVACCINATED dying of COVID in areas with low vaccination rates is proof enough.,[]
114,CDavisRusso,"Christian writer and musician, daughter of Jazz composer William Russo and singer Shelby Jean Davis.",Chicago,530,586,35721,419,Unexpected and heartbreaking: Thousands flood ABC affiliate’s Facebook page with vaccination horror stories – World Tribune: U.S.  https://t.co/fUlMEybWxs,[]
115,mrh137,❤️ my family!,,4592,1315,206040,349,"Receiving many more messages from college students across the country who are currently subject to bizarrely and capriciously intrusive ""permanent emergency"" conditions despite near-universal vaccination, which was supposed to enable a return to normalcy, but clearly has not",[]
116,evadar53,🇨🇦,Canada,4606,3616,34495,7,Jason Kenney and Tyler Shandro calling a vaccine passport/proof of vaccination a “restriction exemption system” is like calling my driver’s license a “bus riding exemption system.”,[]
117,neighhay,,"Catron County, NM",4594,2893,224778,80,"Biggest frauds on the Internet: @OccupyDemocrats is suddenly supporting evictions in the case of those who don’t provide proof of vaccination 

https://t.co/C4pfF1l0ZZ via @twitchyteam",[]
118,PLJinSoCal,"Nature lover 🐶🐸🦅🐢
Proud Member of #TheResistance
No DM's Very Happily Married - No lists pls - #ETTD","California, USA",5002,3832,13999,792,"#BREAKING New L.A. County health order to require proof of vaccination for indoor areas of bars, wineries, nightclubs
https://t.co/yBbFHk2FA8",['BREAKING']
119,trilokchronicle,"💉 #TAMILNADU #VACCINATION UPDATES. DM ME FOR THE SAME.

📝 #COVID19 MASTER GUIDE BELOW

📝 PLEASE PROCEED WITH YOUR DISCRETION 

📢 Founder - #TeamJabbers",,38,327,2086,2,"𝗞𝗮𝗻𝗰𝗵𝗲𝗲𝗽𝘂𝗿𝗮𝗺 𝗗𝗶𝘀𝘁𝗿𝗶𝗰𝘁 16.09.2021 Vaccination Drive- ""ℂ𝕆𝕍𝕀𝕊ℍ𝕀𝔼𝕃𝔻""𝗦𝗰𝗵𝗲𝗱𝘂𝗹𝗲𝗱 𝗩𝗮𝗰𝗰𝗶𝗻𝗮𝘁𝗶𝗼𝗻 𝗖𝗮𝗺𝗽𝘀 :
@enga_ooru
@EzhilarasanCvmp
@SPK_TNCC
@DMKKanchipuram
@trilokchronicle
@360Kanchipuram https://t.co/E6klhzABOw",[]
120,qiladgaf,mermaid is me 🧜‍♀️,,261,362,26581,358,15/09/21: Sabah State Government has given the green light to the State Health Department to begin the vaccination of teenagers from the age of 12 to 17 years beginning tomorrow. https://t.co/sX65pOD0vv,[]
121,bastardsheep,I do: 🥃🍷☕️🚲📸 I watch: 📽📺🎭 I follow: 🏉🏒🏍🚲,"Sydney, Australia.",811,1281,120642,14,"NSW Health says of the 231 people currently in ICU because of Covid-19, 177 had no vaccination, 49 had one dose and five were doubled-dosed. @10NewsFirst https://t.co/s2Cw5pByaH",[]
122,TheMiaShantel,Blogger | Podcaster | Wanderlust,There,189,180,86631,274,"Sometimes I’m called a c**n for encouraging vaccination against a dangerous virus that disproportionately hurts/kills black people.

Since when did having medical/scientific common sense become anti-black? That’s like callin me a sellout for wearing a seatbelt in the car.",[]
123,iykeduet,I Arise and Shine for My Light has Come and the Glory of the Lord has Risen Upon Me... Isaiah 60:1,Portharcourt & Owerri.,292,112,10966,1,"@General_Oluchi Hmmm
I thank God for his own vaccination which comes without side effects.",[]
124,leul_shield,"🇪🇹 🇺🇸 | RT/QT ≠ Endorsement/Personal Views, Some Views Are My Own - Others Are Not Mine But Are Used For Clarifying Contexts & Giving Background.",,142,82,4821,11,"You can recognize that Covid vaccination is good (it is). You can debate what forms of mandates are wise or fair.

But what you can’t do is embrace this gleefully draconian approach and then pretend you really care about the disproportionately working class people affected.",[]
125,oh_riba,"Born in TX, Raised in CO, Now in OH. 📝VP of Materials🖥.... Animal Lover 🐶 Tree Hugger🌲Democrat 🌊","Ohio, USA",548,285,86907,2945,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
126,kpdowlingaus,,"Austin,TX",404,83,12462,2945,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
127,heard_gabrielle,,"Fayetteville, NC",702,88,28692,236,"I know I can't demand answers, but what is the best procedure for inquiring about the vaccination status for my surgeons, nurses, anesthesiologists, etc.?",[]
128,BluseyB,"For freedom and fulfilled life.
#IsupportMichaelYeadon",,519,504,25165,6,"1. Delta variant is a result of  breakthrough infections (ADE)
2. It may have fuelled deadly second wave of infections in india just after mass vaccination drives in March ?

Won’t be surprised if other variants appear in the vaccinated in future.
https://t.co/mqZlBsPhHt",[]
129,GhosnMary,"God, Family, Country",,1350,286,20568,745,"Caregivers and residents demonstrate in front of the Besançon hospital in France against mandatory vaccination.

Caregivers are threatened with suspension of their employment contract if they do not get vaccinated. https://t.co/5Jq3RqqyJR",[]
130,Scruffbucket,"Australian PM Tony Abbott, Canadian PM Stephen Harper, American President Donald Trump. ALL CLIMATE SCEPTICS...ALL GONE....What's that tell ya. #FlickTheUN",Lake Macquarie.NSW Australia,3263,4799,155865,98,LibDem MP's Speak Out Against Vaccination Cards | https://t.co/KXnBqMF1LU https://t.co/TIlinBD9G6,[]
